roi,policy,method,seed,N_budget,N_spawn,N_GT_evaluation_only,pred_to_gt,gt_to_pred,symmetric_chamfer,equal_cardinality_chamfer,normal_error,appearance_rmse,seam_error,runtime_s,fscore_0.5x,precision_0.5x,recall_0.5x,fscore_1.0x,precision_1.0x,recall_1.0x,fscore_2.0x,precision_2.0x,recall_2.0x,policy_name
ramen_sample_011,hard,C2,0,123,123,101,0.010215945282325296,0.015502616551652174,0.012859280916988736,0.012933942648552573,54.13164138793945,1.760946797537384,1.0857949020050564,3.8195688724517822,0.017857142856647683,0.016260162601626018,0.019801980198019802,0.13646702046962464,0.21951219512195122,0.09900990099009901,0.548367952521806,0.8048780487804879,0.4158415841584158,GLOBAL-HARD
ramen_sample_011,hard,C3,0,123,123,101,0.024366359818513077,0.013266978973215512,0.018816669395864294,0.018888693934415106,57.58599853515625,1.2365966027148834,1.429097708271911,3.96337890625,0.0,0.0,0.0,0.08415147265028265,0.07317073170731707,0.09900990099009901,0.39002352941130874,0.3008130081300813,0.5544554455445545,GLOBAL-HARD
ramen_sample_012,hard,C0,0,133,133,186,0.006203138580608609,0.013321525059925619,0.009762331820267114,0.00980042158587063,42.54409408569336,0.471024803682998,0.4817157055721975,3.8469150066375732,0.05015673981142603,0.06015037593984962,0.043010752688172046,0.24809575625632385,0.3157894736842105,0.20430107526881722,0.5598768324515078,0.7669172932330827,0.44086021505376344,GLOBAL-HARD
ramen_sample_012,hard,C1,0,133,133,186,0.006250729045822204,0.011382986779509682,0.008816857912665944,0.009061908022342614,42.12171173095703,0.5117984550817893,0.5806461110645503,3.721240997314453,0.034722222221725135,0.03759398496240601,0.03225806451612903,0.24213984045002424,0.3233082706766917,0.1935483870967742,0.5853469189709046,0.7819548872180451,0.46774193548387094,GLOBAL-HARD
ramen_sample_012,hard,C2,0,133,133,186,0.006250729045822204,0.011382986779509682,0.008816857912665944,0.009061908022342614,42.12171173095703,0.5383518046646907,0.5609307170264192,3.978189706802368,0.034722222221725135,0.03759398496240601,0.03225806451612903,0.24213984045002424,0.3233082706766917,0.1935483870967742,0.5853469189709046,0.7819548872180451,0.46774193548387094,GLOBAL-HARD
ramen_sample_012,hard,C3,0,133,133,186,0.0056172893431004015,0.009261848503356086,0.0074395689232282436,0.007754733977118044,23.186098098754883,0.8850234405219775,0.7346111192468098,3.8734548091888428,0.03960396039565159,0.07518796992481203,0.026881720430107527,0.21245652861166175,0.3609022556390977,0.15053763440860216,0.6415094339618042,0.8947368421052632,0.5,GLOBAL-HARD
ramen_sample_013,hard,C0,0,197,197,56,0.16841936520675216,0.12913560955078066,0.1487774873787664,0.15060533116998254,64.77323150634766,0.7389983967872952,0.5633718112237308,3.6157472133636475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_013,hard,C1,0,197,197,56,0.16548408697817454,0.08906125010854186,0.1272726685433582,0.13117040735805893,70.75608825683594,0.7184966967943232,0.7180082778324456,3.5353622436523438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_013,hard,C2,0,197,197,56,0.16548408697817454,0.08906125010854186,0.1272726685433582,0.13117040735805893,70.75608825683594,0.7343212714637839,0.7425570409558229,3.3378984928131104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_013,hard,C3,0,197,197,56,0.15797912777397852,0.0729477717187228,0.11546344974635066,0.1210277016921269,66.1378402709961,0.7505547938715662,0.7628531825827969,3.290071487426758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_014,hard,C0,0,72,72,95,0.010300530976320645,0.015088962632647357,0.012694746804484,0.012662216157631155,54.30409240722656,0.32204288767602324,0.2773887782812935,3.4461817741394043,0.06615214994437434,0.06944444444444445,0.06315789473684211,0.2574257425737987,0.3611111111111111,0.2,0.6878523833926493,0.8472222222222222,0.5789473684210527,GLOBAL-HARD
ramen_sample_014,hard,C1,0,72,72,95,0.011755849600789285,0.017051028108943253,0.014403438854866269,0.014686500595067532,54.51934814453125,0.42418202771630653,0.32408451167293034,3.5486583709716797,0.047904191616275946,0.05555555555555555,0.042105263157894736,0.21133231240384515,0.3194444444444444,0.15789473684210525,0.5759605216773658,0.7916666666666666,0.45263157894736844,GLOBAL-HARD
ramen_sample_014,hard,C2,0,72,72,95,0.011755849600789285,0.017051028108943253,0.014403438854866269,0.014686500595067532,54.51934814453125,0.43366458466572966,0.4434566482394633,3.7703325748443604,0.047904191616275946,0.05555555555555555,0.042105263157894736,0.21133231240384515,0.3194444444444444,0.15789473684210525,0.5759605216773658,0.7916666666666666,0.45263157894736844,GLOBAL-HARD
ramen_sample_014,hard,C3,0,72,72,95,0.012242952069000779,0.01861609839876245,0.015429525233881615,0.015994156382170478,49.31058120727539,0.39560625205096683,0.442552146759976,3.3629488945007324,0.047904191616275946,0.05555555555555555,0.042105263157894736,0.19160525472562945,0.3194444444444444,0.1368421052631579,0.45728845380137745,0.7638888888888888,0.3263157894736842,GLOBAL-HARD
ramen_sample_015,hard,C0,0,94,94,60,0.016379499132924902,0.0424999283992322,0.029439713766078554,0.029406954458863113,63.63125991821289,0.5059040379200734,0.31129637570748847,3.3897929191589355,0.0,0.0,0.0,0.0,0.0,0.0,0.05973451327414994,0.2872340425531915,0.03333333333333333,GLOBAL-HARD
ramen_sample_015,hard,C1,0,94,94,60,0.016530512449150762,0.04206350658744779,0.029297009518299277,0.02870450893065479,63.34018325805664,0.5796163638660553,0.40271758658020773,3.256981134414673,0.0,0.0,0.0,0.0,0.0,0.0,0.05801104972353096,0.22340425531914893,0.03333333333333333,GLOBAL-HARD
ramen_sample_015,hard,C2,0,94,94,60,0.016530512449150762,0.04206350658744779,0.029297009518299277,0.02870450893065479,63.34018325805664,0.8450176988020763,0.7014179884104491,3.3730576038360596,0.0,0.0,0.0,0.0,0.0,0.0,0.05801104972353096,0.22340425531914893,0.03333333333333333,GLOBAL-HARD
ramen_sample_015,hard,C3,0,94,94,60,0.02749406538692385,0.018009026061215853,0.02275154572406985,0.024345987743362635,63.37934112548828,0.78888373980463,0.8692786599343498,3.4845118522644043,0.0,0.0,0.0,0.07228915662601479,0.06382978723404255,0.08333333333333333,0.11940298507420806,0.0851063829787234,0.2,GLOBAL-HARD
ramen_sample_016,hard,C0,0,133,133,177,0.008814996541982562,0.02619188353481837,0.017503440038400465,0.017598319358941978,49.85036087036133,0.517797863409844,0.8398548072784164,3.372588872909546,0.008213552360999271,0.015037593984962405,0.005649717514124294,0.0583941605837027,0.21052631578947367,0.03389830508474576,0.3448840187843987,0.9849624060150376,0.20903954802259886,GLOBAL-HARD
ramen_sample_016,hard,C1,0,133,133,177,0.009344096575418681,0.02451488427012486,0.01692949042277177,0.01727909400223592,51.76350402832031,0.5597524024416481,0.916379227324949,3.4138195514678955,0.009512485136475702,0.03007518796992481,0.005649717514124294,0.06578709560788927,0.19548872180451127,0.03954802259887006,0.36379639137419084,0.9323308270676691,0.22598870056497175,GLOBAL-HARD
ramen_sample_016,hard,C2,0,133,133,177,0.009344096575418681,0.02451488427012486,0.01692949042277177,0.01727909400223592,51.76350402832031,0.7229256344268495,1.2524392134945241,3.427932024002075,0.009512485136475702,0.03007518796992481,0.005649717514124294,0.06578709560788927,0.19548872180451127,0.03954802259887006,0.36379639137419084,0.9323308270676691,0.22598870056497175,GLOBAL-HARD
ramen_sample_016,hard,C3,0,133,133,177,0.01592515012992231,0.013439242842460683,0.014682196486191498,0.01496014363623318,62.1392822265625,1.1741706812879515,1.2073527792821073,3.457667350769043,0.04123711340158529,0.05263157894736842,0.03389830508474576,0.2362000346075826,0.2932330827067669,0.1977401129943503,0.5424467712423506,0.5037593984962406,0.5875706214689266,GLOBAL-HARD
ramen_sample_017,hard,C0,0,114,114,56,0.015284772494463188,0.04026743968018671,0.027776106087324948,0.02807549166761079,67.85943603515625,1.0085866205319212,0.504275091510596,3.280841112136841,0.0,0.0,0.0,0.06206896551701365,0.23684210526315788,0.03571428571428571,0.2680479119453365,0.8070175438596491,0.16071428571428573,GLOBAL-HARD
ramen_sample_017,hard,C1,0,114,114,56,0.016894449631101646,0.029775739387009035,0.02333509450905534,0.02473828835975162,60.272647857666016,0.9211028605246749,0.5216500049684857,3.209707498550415,0.0,0.0,0.0,0.10775862068928453,0.21929824561403508,0.07142857142857142,0.3797468354426726,0.7894736842105263,0.25,GLOBAL-HARD
ramen_sample_017,hard,C2,0,114,114,56,0.016894449631101646,0.029775739387009035,0.02333509450905534,0.02473828835975162,60.272647857666016,0.7886104613501465,1.11793654423321,3.211479663848877,0.0,0.0,0.0,0.10775862068928453,0.21929824561403508,0.07142857142857142,0.3797468354426726,0.7894736842105263,0.25,GLOBAL-HARD
ramen_sample_017,hard,C3,0,114,114,56,0.02111275815611699,0.01837522602703165,0.01974399209157432,0.02374428865360413,53.08718490600586,0.7283957609096398,0.7204239637353524,3.2080249786376953,0.023529411764264083,0.017543859649122806,0.03571428571428571,0.1192660550453726,0.11403508771929824,0.125,0.6248131539606392,0.5789473684210527,0.6785714285714286,GLOBAL-HARD
ramen_sample_018,hard,C0,0,117,117,56,0.01834705055948505,0.0417299561761668,0.030038503367825924,0.030186493451904252,25.146848678588867,0.6487294092158115,0.4950890846522132,3.15975022315979,0.0,0.0,0.0,0.04210526315741074,0.05128205128205128,0.03571428571428571,0.4619454130091346,0.9658119658119658,0.30357142857142855,GLOBAL-HARD
ramen_sample_018,hard,C1,0,117,117,56,0.018920180645222155,0.032276305985886544,0.02559824331555435,0.0269089067777711,25.867910385131836,0.5288731839544581,0.4457660767832241,3.2125611305236816,0.02105263157846338,0.02564102564102564,0.017857142857142856,0.0503778337527329,0.08547008547008547,0.03571428571428571,0.5783132530116092,0.8888888888888888,0.42857142857142855,GLOBAL-HARD
ramen_sample_018,hard,C2,0,117,117,56,0.018920180645222155,0.032276305985886544,0.02559824331555435,0.0269089067777711,25.867910385131836,0.6443250179449,0.5624870835692823,3.215701103210449,0.02105263157846338,0.02564102564102564,0.017857142857142856,0.0503778337527329,0.08547008547008547,0.03571428571428571,0.5783132530116092,0.8888888888888888,0.42857142857142855,GLOBAL-HARD
ramen_sample_018,hard,C3,0,117,117,56,0.029060244681177388,0.022547059128413094,0.025803651904795243,0.028257369958235443,47.11435317993164,0.8467686854405858,0.8663458119299117,3.332023859024048,0.03468208092441765,0.02564102564102564,0.05357142857142857,0.15791757049846653,0.11965811965811966,0.23214285714285715,0.6035889070141855,0.5555555555555556,0.6607142857142857,GLOBAL-HARD
ramen_sample_019,hard,C0,0,61,61,56,0.018658879423829006,0.0378693107529009,0.02826409508836495,0.028305758329714475,23.441659927368164,0.7183380052675612,0.3559789649522907,3.110668420791626,0.0,0.0,0.0,0.060453400503518245,0.19672131147540983,0.03571428571428571,0.3794466403158396,0.7868852459016393,0.25,GLOBAL-HARD
ramen_sample_019,hard,C1,0,61,61,56,0.01613864317211713,0.021462759831973904,0.01880070150204552,0.018899393059882124,25.892473220825195,0.6960383230142242,0.5683031678694584,3.5618011951446533,0.034188034187535105,0.03278688524590164,0.03571428571428571,0.2655721873486687,0.4098360655737705,0.19642857142857142,0.8096590909085999,0.9344262295081968,0.7142857142857143,GLOBAL-HARD
ramen_sample_019,hard,C2,0,61,61,56,0.01613864317211713,0.021462759831973904,0.01880070150204552,0.018899393059882124,25.892473220825195,0.8197880377806577,0.8965094998903803,3.505760908126831,0.034188034187535105,0.03278688524590164,0.03571428571428571,0.2655721873486687,0.4098360655737705,0.19642857142857142,0.8096590909085999,0.9344262295081968,0.7142857142857143,GLOBAL-HARD
ramen_sample_019,hard,C3,0,61,61,56,0.0223693543011796,0.01629734432898967,0.019333349315084635,0.019542564010500457,41.25922393798828,0.9358968240931117,1.03198819610974,3.523066520690918,0.08547008546958637,0.08196721311475409,0.08928571428571429,0.34702430846555515,0.3770491803278688,0.32142857142857145,0.7774898185852173,0.6885245901639344,0.8928571428571429,GLOBAL-HARD
ramen_sample_020,hard,C0,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.2864737418120668,0.20562075742083646,3.3972671031951904,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143,GLOBAL-HARD
ramen_sample_020,hard,C1,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.25761977110378426,0.08338194247763588,3.3727407455444336,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143,GLOBAL-HARD
ramen_sample_020,hard,C2,0,37,37,56,0.019086181928811327,0.030673883886622812,0.02488003290771707,0.02510744112227327,50.166664123535156,0.3560361061960678,0.33253404576843026,3.4039034843444824,0.0,0.0,0.0,0.1368078175891149,0.1891891891891892,0.10714285714285714,0.6168876482898541,0.918918918918919,0.4642857142857143,GLOBAL-HARD
ramen_sample_020,hard,C3,0,37,37,56,0.041884361198760905,0.028779058849530602,0.03533171002414576,0.035665457185292064,43.12329864501953,0.7784341035805854,0.7607433829146124,3.4374516010284424,0.021505376343606893,0.02702702702702703,0.017857142857142856,0.11594202898500987,0.10810810810810811,0.125,0.48691358024641535,0.4594594594594595,0.5178571428571429,GLOBAL-HARD
ramen_sample_021,hard,C0,0,86,86,56,0.013736473942574637,0.025813073556272843,0.01977477374942374,0.020276966794322716,63.885799407958984,4.8634310456897436e-05,4.8634310456897436e-05,3.423797845840454,0.0,0.0,0.0,0.11167512690321205,0.2558139534883721,0.07142857142857142,0.4164037854885636,0.7674418604651163,0.2857142857142857,GLOBAL-HARD
ramen_sample_021,hard,C1,0,86,86,56,0.030519034839739043,0.018466987762415867,0.024493011301077457,0.02796365768238892,50.412166595458984,1.2110283907705792,1.2110283907705792,3.5457286834716797,0.014084507041775838,0.011627906976744186,0.017857142857142856,0.06486486486444272,0.046511627906976744,0.10714285714285714,0.29939393939350245,0.22093023255813954,0.4642857142857143,GLOBAL-HARD
ramen_sample_021,hard,C2,0,86,86,56,0.030519034839739043,0.018466987762415867,0.024493011301077457,0.02796365768238892,50.412166595458984,1.2129063443871668,1.2129063443871668,3.4259183406829834,0.014084507041775838,0.011627906976744186,0.017857142857142856,0.06486486486444272,0.046511627906976744,0.10714285714285714,0.29939393939350245,0.22093023255813954,0.4642857142857143,GLOBAL-HARD
ramen_sample_021,hard,C3,0,86,86,56,0.029623578265058747,0.0137298635558897,0.021676720910474224,0.023001427946824807,50.43479919433594,1.277162086296789,1.277162086296789,3.3712947368621826,0.02816901408402936,0.023255813953488372,0.03571428571428571,0.1297297297293076,0.09302325581395349,0.21428571428571427,0.4292887029284378,0.313953488372093,0.6785714285714286,GLOBAL-HARD
ramen_sample_022,hard,C0,0,183,183,59,0.03977091584831462,0.06421497967044501,0.051992947759379814,0.05192461386994725,52.2751350402832,1.9068503862219994,0.3374790600372736,3.175485134124756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_022,hard,C1,0,183,183,59,0.041419291934510265,0.05406012016663737,0.047739706050573816,0.05404921417970836,53.622100830078125,1.9423159026964765,0.38201432851495826,3.2130143642425537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_022,hard,C2,0,183,183,59,0.041419291934510265,0.05406012016663737,0.047739706050573816,0.05404921417970836,53.622100830078125,2.0141934029665522,0.5209551372563846,3.2455804347991943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
ramen_sample_022,hard,C3,0,183,183,59,0.04136467139112602,0.0540152440158491,0.04768995770348756,0.053886334315436483,53.19218444824219,2.02769496782582,0.5214311413352325,3.256065845489502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GLOBAL-HARD
roi_B_junction,soft,C0,0,53,53,53,0.04073945664226624,0.08312762443568988,0.061933540538978066,0.061933540538978066,19.503082275390625,1.6780332340387918,1.680804441212129,3.1362078189849854,0.0,0.0,0.0,0.0,0.0,0.0,0.09533267130062784,0.3018867924528302,0.05660377358490566,GLOBAL-SOFT
roi_B_junction,soft,C1,0,53,53,53,0.04073945664226624,0.08312762443568988,0.061933540538978066,0.061933540538978066,19.503082275390625,1.6601197427510177,1.662920798888432,3.123988389968872,0.0,0.0,0.0,0.0,0.0,0.0,0.09533267130062784,0.3018867924528302,0.05660377358490566,GLOBAL-SOFT
roi_B_junction,soft,C2,0,53,53,53,0.04073945664226624,0.08312762443568988,0.061933540538978066,0.061933540538978066,19.503082275390625,1.6675083711182492,1.6702970402826285,3.158137321472168,0.0,0.0,0.0,0.0,0.0,0.0,0.09533267130062784,0.3018867924528302,0.05660377358490566,GLOBAL-SOFT
roi_B_junction,soft,C3,0,53,53,53,0.04096976422806709,0.047411106600587144,0.044190435414327114,0.044190435414327114,26.465423583984375,1.572311720702559,1.5750528536988582,3.125110387802124,0.0,0.0,0.0,0.018867924527801887,0.018867924528301886,0.018867924528301886,0.29127358490517796,0.3584905660377358,0.24528301886792453,GLOBAL-SOFT
roi_C_layered,soft,C0,0,45,45,69,0.009989341235944485,0.01814833069541946,0.014068835965681972,0.014617178494682746,44.81156539916992,0.2297989383761093,0.13212392530381065,3.1052582263946533,0.0,0.0,0.0,0.04395604395554401,0.044444444444444446,0.043478260869565216,0.19512195121901965,0.2222222222222222,0.17391304347826086,GLOBAL-SOFT
roi_C_layered,soft,C1,0,45,45,69,0.009989341235944485,0.01814833069541946,0.014068835965681972,0.014617178494682746,44.81156539916992,0.23114243907161294,0.1336075438497344,3.137848138809204,0.0,0.0,0.0,0.04395604395554401,0.044444444444444446,0.043478260869565216,0.19512195121901965,0.2222222222222222,0.17391304347826086,GLOBAL-SOFT
roi_C_layered,soft,C2,0,45,45,69,0.009989341235944485,0.01814833069541946,0.014068835965681972,0.014617178494682746,44.81156539916992,0.23573751440971924,0.14993616922072223,3.3767716884613037,0.0,0.0,0.0,0.04395604395554401,0.044444444444444446,0.043478260869565216,0.19512195121901965,0.2222222222222222,0.17391304347826086,GLOBAL-SOFT
roi_C_layered,soft,C3,0,45,45,69,0.010447090102054666,0.01536992764732476,0.012908508874689712,0.013417345153644337,48.63441848754883,0.22728324540187433,0.1684612043397865,3.2400588989257812,0.0,0.0,0.0,0.01754385964864497,0.022222222222222223,0.014492753623188406,0.14035087719250464,0.17777777777777778,0.11594202898550725,GLOBAL-SOFT
roi_D_curved_v2,soft,C0,0,47,47,160,0.025788129545580678,0.034602249733602965,0.03019518963959182,0.0347549123782227,50.1574821472168,1.265022920680547,1.1887667680735328,3.204486608505249,0.04571428571389283,0.0851063829787234,0.03125,0.15994531783964364,0.2765957446808511,0.1125,0.528040176969512,0.6808510638297872,0.43125,GLOBAL-SOFT
roi_D_curved_v2,soft,C1,0,47,47,160,0.025788129545580678,0.034602249733602965,0.03019518963959182,0.0347549123782227,50.1574821472168,1.2547407782797322,1.1766626219326275,3.1613352298736572,0.04571428571389283,0.0851063829787234,0.03125,0.15994531783964364,0.2765957446808511,0.1125,0.528040176969512,0.6808510638297872,0.43125,GLOBAL-SOFT
roi_D_curved_v2,soft,C2,0,47,47,160,0.025788129545580678,0.034602249733602965,0.03019518963959182,0.0347549123782227,50.1574821472168,1.262468687376296,1.1853262539284106,3.2233316898345947,0.04571428571389283,0.0851063829787234,0.03125,0.15994531783964364,0.2765957446808511,0.1125,0.528040176969512,0.6808510638297872,0.43125,GLOBAL-SOFT
roi_D_curved_v2,soft,C3,0,47,47,160,0.025788129545580678,0.034602249733602965,0.03019518963959182,0.0347549123782227,50.1574821472168,1.262468687376296,1.1853262539284106,3.182023763656616,0.04571428571389283,0.0851063829787234,0.03125,0.15994531783964364,0.2765957446808511,0.1125,0.528040176969512,0.6808510638297872,0.43125,GLOBAL-SOFT
ramen_sample_001,soft,C0,0,57,57,56,0.012025198033970319,0.021479695178982607,0.016752446606476463,0.016737499014232087,54.8961067199707,0.4396227895999534,0.2828709458919538,3.205220937728882,0.0,0.0,0.0,0.060273972602476175,0.19298245614035087,0.03571428571428571,0.5213270142176152,0.9649122807017544,0.35714285714285715,GLOBAL-SOFT
ramen_sample_001,soft,C1,0,57,57,56,0.012025198033970319,0.021479695178982607,0.016752446606476463,0.016737499014232087,54.8961067199707,0.438655995952249,0.29710384029737497,3.210038185119629,0.0,0.0,0.0,0.060273972602476175,0.19298245614035087,0.03571428571428571,0.5213270142176152,0.9649122807017544,0.35714285714285715,GLOBAL-SOFT
ramen_sample_001,soft,C2,0,57,57,56,0.012025198033970319,0.021479695178982607,0.016752446606476463,0.016737499014232087,54.8961067199707,0.4175414170316862,0.35375671537056413,3.3094451427459717,0.0,0.0,0.0,0.060273972602476175,0.19298245614035087,0.03571428571428571,0.5213270142176152,0.9649122807017544,0.35714285714285715,GLOBAL-SOFT
ramen_sample_001,soft,C3,0,57,57,56,0.02145175200423474,0.01418536374941692,0.01781855787682583,0.01782283760175388,40.04258728027344,0.7424184105899844,0.6858015378462233,3.275686502456665,0.035398230087995614,0.03508771929824561,0.03571428571428571,0.13245033112536117,0.10526315789473684,0.17857142857142858,0.5393258426961686,0.42105263157894735,0.75,GLOBAL-SOFT
ramen_sample_002,soft,C0,0,67,67,206,0.0036906527688618414,0.007797117480302233,0.005743885124582037,0.006180701899077653,52.0365104675293,0.7746261360548495,0.3678264972769535,3.1462771892547607,0.06593406593369555,0.13432835820895522,0.043689320388349516,0.3351955307258531,0.5970149253731343,0.23300970873786409,0.7590361445778422,1.0,0.6116504854368932,GLOBAL-SOFT
ramen_sample_002,soft,C1,0,67,67,206,0.0036906527688618414,0.007797117480302233,0.005743885124582037,0.006180701899077653,52.0365104675293,0.7818116753313409,0.3851134113631237,3.2668209075927734,0.06593406593369555,0.13432835820895522,0.043689320388349516,0.3351955307258531,0.5970149253731343,0.23300970873786409,0.7590361445778422,1.0,0.6116504854368932,GLOBAL-SOFT
ramen_sample_002,soft,C2,0,67,67,206,0.0036906527688618414,0.007797117480302233,0.005743885124582037,0.006180701899077653,52.0365104675293,0.8500959573596242,0.5986289941017562,3.284823417663574,0.06593406593369555,0.13432835820895522,0.043689320388349516,0.3351955307258531,0.5970149253731343,0.23300970873786409,0.7590361445778422,1.0,0.6116504854368932,GLOBAL-SOFT
ramen_sample_002,soft,C3,0,67,67,206,0.0063641886388758175,0.006118439442732092,0.006241314040803955,0.007579540726941015,40.326927185058594,0.7355433641198881,0.7180748165509454,3.2903876304626465,0.06902502156990825,0.11940298507462686,0.04854368932038835,0.2825948965337184,0.31343283582089554,0.25728155339805825,0.7272998954021995,0.7313432835820896,0.7233009708737864,GLOBAL-SOFT
ramen_sample_003,soft,C0,0,90,90,56,0.026862610358447996,0.0702127976133414,0.0485377039858947,0.04879789462491538,32.14541244506836,0.8888567324532387,0.866902901397451,3.2017173767089844,0.013698630136513417,0.011111111111111112,0.017857142857142856,0.07815631262485578,0.14444444444444443,0.05357142857142857,0.20754716981103882,0.6111111111111112,0.125,GLOBAL-SOFT
ramen_sample_003,soft,C1,0,90,90,56,0.026862610358447996,0.0702127976133414,0.0485377039858947,0.04879789462491538,32.14541244506836,0.8669962268560122,0.8443920096055639,3.1909728050231934,0.013698630136513417,0.011111111111111112,0.017857142857142856,0.07815631262485578,0.14444444444444443,0.05357142857142857,0.20754716981103882,0.6111111111111112,0.125,GLOBAL-SOFT
ramen_sample_003,soft,C2,0,90,90,56,0.026862610358447996,0.0702127976133414,0.0485377039858947,0.04879789462491538,32.14541244506836,0.8860699062974651,0.8639604931063612,3.2257325649261475,0.013698630136513417,0.011111111111111112,0.017857142857142856,0.07815631262485578,0.14444444444444443,0.05357142857142857,0.20754716981103882,0.6111111111111112,0.125,GLOBAL-SOFT
ramen_sample_003,soft,C3,0,90,90,56,0.04022877407485022,0.031305961061636425,0.03576736756824332,0.036382321460419476,36.174930572509766,0.924874434362501,0.8916700119421886,3.2556674480438232,0.041095890410486016,0.03333333333333333,0.05357142857142857,0.10958904109541752,0.08888888888888889,0.14285714285714285,0.4765342960283992,0.4,0.5892857142857143,GLOBAL-SOFT
ramen_sample_004,soft,C0,0,26,26,56,0.01880372489418108,0.029328973602727442,0.02406634924845426,0.025288285953540535,59.22617721557617,0.42088627394765304,0.11199342029698818,3.1674304008483887,0.02439024390200595,0.038461538461538464,0.017857142857142856,0.3658536585361523,0.5769230769230769,0.26785714285714285,0.8426966292129907,0.9615384615384616,0.75,GLOBAL-SOFT
ramen_sample_004,soft,C1,0,26,26,56,0.01880372489418108,0.029328973602727442,0.02406634924845426,0.025288285953540535,59.22617721557617,0.4155223092910685,0.11984471980578308,3.1960949897766113,0.02439024390200595,0.038461538461538464,0.017857142857142856,0.3658536585361523,0.5769230769230769,0.26785714285714285,0.8426966292129907,0.9615384615384616,0.75,GLOBAL-SOFT
ramen_sample_004,soft,C2,0,26,26,56,0.01880372489418108,0.029328973602727442,0.02406634924845426,0.025288285953540535,59.22617721557617,0.3975004184023967,0.1495663811186866,3.160951614379883,0.02439024390200595,0.038461538461538464,0.017857142857142856,0.3658536585361523,0.5769230769230769,0.26785714285714285,0.8426966292129907,0.9615384615384616,0.75,GLOBAL-SOFT
ramen_sample_004,soft,C3,0,26,26,56,0.0353684347058678,0.02957370064179954,0.03247106767383367,0.03248109655786938,57.29402160644531,1.0536299160214708,0.8920110256167213,3.1357831954956055,0.11299435028202112,0.15384615384615385,0.08928571428571429,0.3030303030298256,0.38461538461538464,0.25,0.68273092369428,0.6538461538461539,0.7142857142857143,GLOBAL-SOFT
ramen_sample_005,soft,C0,0,88,88,56,0.03162603951290127,0.039234057658022174,0.035430048585461726,0.0367281367863318,48.30207824707031,0.8337368136924634,0.7367525056519457,3.2132675647735596,0.0,0.0,0.0,0.03488372092973282,0.03409090909090909,0.03571428571428571,0.2884615384610503,0.3409090909090909,0.25,GLOBAL-SOFT
ramen_sample_005,soft,C1,0,88,88,56,0.03162603951290127,0.039234057658022174,0.035430048585461726,0.0367281367863318,48.30207824707031,0.7793884707935687,0.6816112397291786,3.287959098815918,0.0,0.0,0.0,0.03488372092973282,0.03409090909090909,0.03571428571428571,0.2884615384610503,0.3409090909090909,0.25,GLOBAL-SOFT
ramen_sample_005,soft,C2,0,88,88,56,0.03162603951290127,0.039234057658022174,0.035430048585461726,0.0367281367863318,48.30207824707031,0.8513502557427126,0.7494034757871394,3.245922088623047,0.0,0.0,0.0,0.03488372092973282,0.03409090909090909,0.03571428571428571,0.2884615384610503,0.3409090909090909,0.25,GLOBAL-SOFT
ramen_sample_005,soft,C3,0,88,88,56,0.04662096684776001,0.047515044485554915,0.04706800566665746,0.05259160655269007,58.856422424316406,0.7997944692186453,0.8839445216420739,3.2272732257843018,0.0,0.0,0.0,0.04166666666619135,0.03409090909090909,0.05357142857142857,0.31585677749310853,0.29545454545454547,0.3392857142857143,GLOBAL-SOFT
ramen_sample_006,soft,C0,0,83,83,56,0.018154599311059807,0.039470541723366386,0.028812570517213094,0.02945854079950467,25.377426147460938,0.36885505474586283,0.3020249349481183,3.1659016609191895,0.08205128205079311,0.0963855421686747,0.07142857142857142,0.1759259259254527,0.2289156626506024,0.14285714285714285,0.5454545454541487,1.0,0.375,GLOBAL-SOFT
ramen_sample_006,soft,C1,0,83,83,56,0.018154599311059807,0.039470541723366386,0.028812570517213094,0.02945854079950467,25.377426147460938,0.31921650476193913,0.2890668514580788,3.3925774097442627,0.08205128205079311,0.0963855421686747,0.07142857142857142,0.1759259259254527,0.2289156626506024,0.14285714285714285,0.5454545454541487,1.0,0.375,GLOBAL-SOFT
